"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRFAP1L1",0.258381869946247,0.366538981587654,0.11,0.051,1
"PPIP5K2",0.258711134239111,-0.714614503674376,0.298,0.359,1
"CDC16",0.258749349650685,0.522457125036087,0.171,0.103,1
"SLC2A5",0.258894156310556,1.12142648375112,0.135,0.077,1
"ARHGAP27",0.259009977114026,0.737794788838584,0.137,0.077,1
"APMAP",0.259024258430287,0.737794788838585,0.166,0.103,1
"GTF2B",0.259232926826344,0.325402521256363,0.384,0.282,1
"PACSIN2",0.259320290516718,-0.579054720351092,0.475,0.564,1
"C2orf74",0.259374133719011,0.401397738799306,0.11,0.051,1
"SRSF3",0.259592328486664,-0.318548842032915,0.752,0.821,1
"ENDOG",0.25980585895973,-1.17974305096944,0.06,0.103,1
"POFUT1",0.259848415224021,-1.06956013321902,0.059,0.103,1
"CLTA",0.259868266381552,0.340019677962879,0.565,0.513,1
"FAM13B",0.260335612765949,0.400632180256062,0.372,0.282,1
"STK4",0.260367157528794,0.406309510280255,0.573,0.513,1
"QTRT2",0.260570312838832,0.808761310192728,0.106,0.051,1
"DCUN1D1",0.260638541742401,0.592128158144965,0.198,0.128,1
"NDUFAF7",0.260891052067222,-1.01236473163748,0.08,0.128,1
"HPRT1",0.260929846009599,0.352532123593775,0.204,0.128,1
"SRPK2",0.260965454029806,-0.480562119262707,0.474,0.538,1
"UBE2K",0.26107653314226,-0.273506887234649,0.572,0.667,1
"EXOSC10",0.26109601729202,-0.623044402467007,0.119,0.179,1
"RCHY1",0.261134620269556,0.862567753888522,0.136,0.077,1
"USP40",0.261320097262043,0.187272933446458,0.171,0.103,1
"HSPD1",0.261426014842636,-1.09362789318085,0.541,0.564,1
"AFF4",0.261643284356753,-0.276922679748376,0.677,0.744,1
"MYO10",0.261715285034532,-0.297911783403933,0.256,0.179,1
"LNCAROD",0.26204571117817,1.14027545390929,0.388,0.359,1
"MCU",0.262320252277266,-0.690323355368023,0.245,0.308,1
"CCT8",0.26237150235695,-0.384815996105864,0.3,0.385,1
"UQCRC2",0.262475672010981,0.369671871072617,0.31,0.231,1
"HIRA",0.262704547368615,-0.703066485898213,0.078,0.128,1
"CAP1",0.262988923120689,-0.252165776013369,0.64,0.667,1
"MDC1",0.263601387419551,1.23242911461501,0.104,0.051,1
"MAPKAPK5",0.263603662774139,-0.879864749702019,0.101,0.154,1
"TRIM41",0.263640235377257,-0.893988568635565,0.059,0.103,1
"RBAK",0.263640453862342,-0.879038227169594,0.059,0.103,1
"TAPT1",0.263659351766154,0.265882768142824,0.209,0.128,1
"DPP9",0.263766138679227,-0.691048509965289,0.121,0.179,1
"C1GALT1",0.26376647342962,-0.367614732171153,0.179,0.256,1
"PHLDB3",0.263876500094359,-1.835094879582,0.061,0.103,1
"PNPT1",0.263975256611846,0.157155620813068,0.141,0.077,1
"SELENOH",0.264118922257746,-0.496772346443966,0.426,0.487,1
"CLU",0.264142345655109,0.700958020658213,0.198,0.128,1
"PSMD1",0.264253745363828,0.617764085131814,0.368,0.308,1
"TMX4",0.264328284453133,1.02238854870468,0.305,0.231,1
"SIRT2",0.264361431214903,-0.867275285331147,0.17,0.231,1
"AKAP8L",0.264429992145021,-0.397689567274699,0.178,0.103,1
"DYNC1H1",0.264819567469913,0.569579749716746,0.534,0.513,1
"POLR2H",0.264837308414341,0.220910530146745,0.145,0.077,1
"LY75",0.264867217673954,0.814520579481413,0.136,0.077,1
"SMG9",0.264909347482069,-0.751881511333015,0.099,0.154,1
"CPNE2",0.264939927096099,-0.730758219767261,0.078,0.128,1
"UBE2A",0.265003586506417,0.313296960310674,0.264,0.179,1
"ANKRD13D",0.265138242846849,0.292284426894231,0.27,0.179,1
"CACNA2D4",0.265303481204021,0.752870109300683,0.136,0.077,1
"CCDC159",0.265429236106457,-1.47052244728614,0.061,0.103,1
"TRIM28",0.265667573698045,0.708401003843775,0.165,0.103,1
"ATP1A1-AS1",0.265686179648507,1.18579248689183,0.104,0.051,1
"WDR43",0.265836401939978,-0.316919470072043,0.199,0.282,1
"LYAR",0.265867860535274,0.729689739201529,0.105,0.051,1
"FARP2",0.266005903812046,0.697400201245024,0.195,0.128,1
"TXNDC17",0.26606800438269,-0.650448372432919,0.28,0.333,1
"CSNK1A1",0.266123309989004,-0.161538455591852,0.737,0.821,1
"USO1",0.266137726349559,0.484908338380874,0.337,0.256,1
"EIF3J",0.266138904194492,0.255758550869117,0.37,0.282,1
"SIGLEC9",0.266214600328616,-0.572060473748203,0.212,0.282,1
"SYVN1",0.266496194528355,-0.93979225824869,0.059,0.103,1
"RNF38",0.266596876386282,-0.352533386106144,0.386,0.462,1
"TMEM131",0.266599658584088,-0.19610649717833,0.439,0.538,1
"P2RY6",0.267289389189482,0.865344838559096,0.105,0.051,1
"CCDC47",0.267345953583253,-0.573216942780781,0.296,0.359,1
"PTGS2",0.267449343248888,0.112882908069721,0.141,0.077,1
"BTF3L4",0.267638807292291,0.300357904603176,0.337,0.256,1
"TEX2",0.267651099101394,-0.248130025949693,0.158,0.231,1
"RPLP2",0.267694122970719,-0.133393772428766,0.986,0.974,1
"TTC13",0.267791544099533,0.622149179817537,0.167,0.103,1
"RIOK3",0.26841653312114,-1.05132677784201,0.291,0.333,1
"CD93",0.26845752391399,0.195633555343159,0.307,0.205,1
"SHQ1",0.268504252605477,-0.525586043948703,0.097,0.154,1
"NISCH",0.26867222542175,-0.91861823514428,0.127,0.179,1
"STT3B",0.268867454313494,-0.601039540719969,0.408,0.487,1
"TDRD7",0.268972874962833,-0.532532109561565,0.119,0.179,1
"AKAP17A",0.269202773025251,0.783143776013458,0.164,0.103,1
"LRRC40",0.269318766593511,0.765809165008181,0.105,0.051,1
"PPM1G",0.269384502483777,-0.614764924702441,0.239,0.308,1
"ZNF274",0.269717527763184,0.801046345064722,0.104,0.051,1
"ZNF830",0.269755414224591,-1.07664955800534,0.06,0.103,1
"SLC25A46",0.26993643597268,0.543416743671733,0.169,0.103,1
"SUN2",0.270128060110011,0.742636051908084,0.164,0.103,1
"TECPR1",0.270415971599559,-0.697591355832062,0.078,0.128,1
"TANGO2",0.270422366237037,0.330242852364664,0.17,0.103,1
"EIF5B",0.27071111026288,-0.364232680168295,0.361,0.436,1
"PSME1",0.270746917358799,-0.314672631055551,0.442,0.538,1
"ZSWIM8",0.270857703013372,0.785491530869881,0.135,0.077,1
"DPYD",0.270858690915234,-0.427865747399308,0.986,0.949,1
"GIMAP7",0.270941495241617,-0.463536016970034,0.189,0.256,1
"CHCHD2",0.271398515796947,-0.314457364482853,0.637,0.744,1
"WDR12",0.271417093096415,-1.0970991568173,0.128,0.179,1
"KLF12",0.271443009589894,-0.878163601473883,0.122,0.179,1
"HSDL2",0.271467753160951,0.594892961162819,0.225,0.154,1
"ISCA2",0.271699418804183,-1.06956013321902,0.103,0.154,1
"GATAD1",0.27173874186048,0.250824146603006,0.236,0.154,1
"H6PD",0.271828775033063,-0.734958208296547,0.1,0.154,1
"DHX38",0.271923180722297,0.721538898080665,0.104,0.051,1
"NDUFA7",0.27204373970801,0.700958020658213,0.192,0.128,1
"ZNF445",0.27205411592091,-0.496772346443966,0.097,0.154,1
"RRP1",0.272304544328671,-0.909095461025773,0.06,0.103,1
"NDUFB8",0.27283634575844,-0.323449056503761,0.427,0.487,1
"RASGRP2",0.272837720890027,-1.27089093902764,0.062,0.103,1
"PIAS1",0.27320301253774,0.275459272213381,0.79,0.769,1
"TNS3",0.273245106550305,0.225060615672607,0.692,0.615,1
"CYB5A",0.273258017696753,-0.697591355832062,0.123,0.179,1
"DAPP1",0.273281955631254,0.306501398801821,0.173,0.103,1
"ASH1L",0.273312441320139,-0.26765014011887,0.721,0.821,1
"ANKFY1",0.273347662790765,0.411451403463228,0.248,0.179,1
"CPQ",0.273557097937207,-0.503338875841251,0.591,0.667,1
"RPS6KA5",0.273689666448682,-0.589338465180038,0.263,0.333,1
"CYBRD1",0.273895307400677,0.840721051590273,0.162,0.103,1
"EVA1B",0.273986424176736,0.16038963929551,0.175,0.103,1
"INSR",0.274306369142525,-0.967198415589342,0.19,0.256,1
"CSE1L",0.274466344011572,-0.525239616995209,0.163,0.231,1
"NIF3L1",0.27454691138335,-0.774553337646946,0.079,0.128,1
"CHD4",0.274573386268496,0.46407331230551,0.395,0.308,1
"MRPL21",0.274629609091322,-0.810338780496425,0.15,0.205,1
"HLA-DQA2",0.274636836443546,-0.259177518463848,0.079,0.128,1
"ELOF1",0.274796719842237,-1.11262885511091,0.082,0.128,1
"ATP1A1",0.274827065359517,0.637764194171019,0.545,0.513,1
"ABHD18",0.275014530309923,0.44734492542439,0.227,0.154,1
"BTBD9",0.275047879600714,-0.24085456527283,0.509,0.667,1
"MTF2",0.275204831230547,0.333493674297502,0.261,0.179,1
"USP34",0.275228878409696,-0.248530274264339,0.679,0.718,1
"SART1",0.275243067808833,-0.919487066872369,0.121,0.179,1
"CARD19",0.275318711646296,0.601200240257366,0.222,0.154,1
"ZNF680",0.27544747775932,0.793289901430288,0.103,0.051,1
"PRPF3",0.275664948181645,0.448826892725621,0.139,0.077,1
"YPEL3",0.275844449245194,0.157371447732596,0.238,0.154,1
"ELOB",0.275932344403277,-0.342192931849609,0.531,0.564,1
"SNX20",0.276214899585703,-0.793618243605838,0.079,0.128,1
"CFAP36",0.276239666041426,-0.657177087386154,0.1,0.154,1
"PIKFYVE",0.276429479480026,-0.379088735543823,0.287,0.385,1
"TNFRSF21",0.276598552946794,0.823687854430831,0.244,0.179,1
"CYSTM1",0.276713592189391,-0.643227325259007,0.299,0.359,1
"TNRC18",0.276748908795259,0.349329691555431,0.397,0.308,1
"MED7",0.276788896411824,-0.708562473653065,0.079,0.128,1
"ATP6V1A",0.276953335401775,0.123747795661243,0.319,0.231,1
"SNIP1",0.277048545028796,0.733747955775883,0.103,0.051,1
"TSNARE1",0.277132819855157,-0.685347760077315,0.1,0.154,1
"MTX1",0.277212125638194,-0.867516357274374,0.102,0.154,1
"NUTM2A-AS1",0.277245549609941,-0.411458251376954,0.298,0.385,1
"IGFLR1",0.277271201899835,-0.759562248414639,0.214,0.282,1
"ZNF585A",0.277688830604581,0.713341745114045,0.103,0.051,1
"RESF1",0.277770703450324,0.466795462068821,0.478,0.41,1
"PRKCG",0.277793010671919,1.05729614633141,0.105,0.051,1
"PELI2",0.278140742437675,-0.37875254486794,0.183,0.256,1
"PSTPIP1",0.278818241633589,-0.605848787204486,0.121,0.179,1
"RAB12",0.278967187613415,0.350771665729337,0.228,0.154,1
"LINC00607",0.279007361484508,0.406745303982674,0.108,0.051,1
"KXD1",0.27933514331075,-0.697591355832062,0.122,0.179,1
"FARS2",0.279744710656344,0.408684969171852,0.402,0.333,1
"NT5DC1",0.279816696474629,0.584444011931788,0.193,0.128,1
"ARRB2",0.279830728556452,0.395722962279086,0.462,0.41,1
"RBM25",0.279864808535839,0.218016456877566,0.599,0.538,1
"PSMD13",0.280188659229672,-0.349668052411755,0.202,0.282,1
"CTBP2",0.280239425804451,-0.288714841179892,0.415,0.513,1
"TRIP11",0.28038765524914,-0.672474678762918,0.239,0.308,1
"SNRPD1",0.280417793411521,0.425204558530558,0.258,0.179,1
"ELOVL1",0.280460650447842,0.682180813627585,0.134,0.077,1
"BAZ1B",0.280519101048466,0.65419114304388,0.268,0.205,1
"STK38",0.280667062996856,-0.666506325702498,0.249,0.308,1
"ALG9",0.280667797241402,-0.592238355685833,0.079,0.128,1
"CPPED1",0.280828555513614,-0.469249668164427,0.262,0.333,1
"ATP5MC3",0.281099628120624,-0.304580162883217,0.458,0.538,1
"SH3GLB1",0.281516322198549,0.354541448488061,0.399,0.308,1
"XPO6",0.281567133367868,-0.670110619409955,0.279,0.333,1
"ACO1",0.281671997349538,-1.1976649589667,0.083,0.128,1
"EDEM2",0.281921093053446,0.269241780232739,0.173,0.103,1
"ZNF800",0.281934269668026,-0.330474487178444,0.228,0.308,1
"PLEKHO2",0.282004389009186,0.400353694579898,0.253,0.179,1
"SCYL2",0.282060961018424,-0.370753346820893,0.229,0.308,1
"STAM",0.282082758036976,-0.690044546778714,0.149,0.205,1
"LBR",0.282180032900632,-0.668087361521979,0.246,0.308,1
"IARS2",0.282193075656043,0.304748782622455,0.172,0.103,1
"CCNH",0.282289572225537,-0.282041626815585,0.728,0.769,1
"AMPD3",0.282293405093554,1.10862758581969,0.414,0.359,1
"TFRC",0.282373393948204,-0.516104067774187,0.306,0.385,1
"METTL15",0.282435538112429,0.547111227229475,0.299,0.231,1
"CKAP2",0.282598851471434,0.435434062798722,0.106,0.051,1
"GSK3A",0.282750585227225,0.700958020658213,0.103,0.051,1
"ERF",0.282914837509929,0.713341745114045,0.103,0.051,1
"RASA2",0.283153192347138,-0.441861750621501,0.515,0.564,1
"PISD",0.283194872608405,-1.04047906935507,0.127,0.179,1
"ZNF133",0.283763604433133,-0.806525727385226,0.06,0.103,1
"RNF168",0.283778851318377,-0.546736317388336,0.218,0.282,1
"SMURF1",0.283835980339307,0.33904237314723,0.331,0.256,1
"RABAC1",0.283854130763267,0.111546873054447,0.363,0.256,1
"NABP1",0.283887194944242,0.497680597542358,0.656,0.641,1
"AP3B1",0.284088467716747,-0.277877369343745,0.639,0.744,1
"MAX",0.284108049509093,-0.170171678515654,0.401,0.513,1
"DDX10",0.284275746272182,0.319790722396175,0.282,0.205,1
"GAR1",0.284328993272378,0.733747955775883,0.102,0.051,1
"DDX50",0.284596398174554,0.611161350307567,0.193,0.128,1
"BAZ1A",0.284664603943049,-0.237663026898624,0.489,0.615,1
"IST1",0.284773789632187,-0.58292146637997,0.291,0.359,1
"SENP5",0.285085173573208,-0.394522288196015,0.259,0.333,1
"STRN",0.285404219610199,-0.517790811220082,0.286,0.359,1
"KIN",0.285599548501038,-0.51798380099241,0.165,0.231,1
"UBE2V2",0.285693112161495,-0.403806225290404,0.231,0.308,1
"ATG3",0.285731400070913,-0.547228620768268,0.318,0.385,1
"NOP14",0.285777605933025,-1.08020737741853,0.082,0.128,1
"CD164",0.285794320502602,-0.314817705724172,0.609,0.718,1
"DCTN1",0.285807052520652,0.680079290982297,0.102,0.051,1
"EZH2",0.285965876026266,0.115373534568126,0.17,0.103,1
"CRTC1",0.286150608182051,-1.08713888035686,0.155,0.205,1
"FTL",0.286331311418378,-1.1052670507759,1,1,1
"LETM1",0.287022191404609,-1.30616641377517,0.062,0.103,1
"PPCDC",0.287177476327841,0.324103715267257,0.137,0.077,1
"SUGP2",0.287261469165417,-0.472524800197288,0.188,0.256,1
"SLC7A6",0.287330259359704,0.55525835631625,0.193,0.128,1
"GSE1",0.287370076509428,0.323334483022486,0.167,0.103,1
"OSER1",0.287425834262547,-0.809099671049052,0.126,0.179,1
"STX18",0.287512774387304,0.664751007501209,0.218,0.154,1
"RPL23",0.287531468679975,-0.134896434966158,0.935,0.974,1
"VPS13B",0.287641091686438,0.159913502313997,0.772,0.718,1
"ELP1",0.287658185734784,-1.13835913020432,0.108,0.154,1
"SETD4",0.287854856622484,-1.10536085464687,0.062,0.103,1
"CD72",0.287857374661069,0.60585731844764,0.135,0.077,1
"PPFIA1",0.288101384691219,-0.25013237886084,0.373,0.462,1
"RPE",0.288105714889108,0.697845408790877,0.133,0.077,1
"C11orf58",0.288157902923546,-0.235905777292882,0.456,0.538,1
"COX8A",0.288184303883778,-0.415869583339719,0.434,0.487,1
"CIAPIN1",0.288287703807539,-1.09812928541579,0.062,0.103,1
"SPINT1",0.288397019734798,0.688467076475016,0.102,0.051,1
"CTSL",0.288492995453304,-0.764296682468395,0.465,0.513,1
"GARNL3",0.288615857464465,0.640638551384402,0.104,0.051,1
"HIGD2A",0.289072191131114,-0.509673574656538,0.361,0.41,1
"MGST1",0.28915780396292,-0.624082686096485,0.1,0.154,1
"DNAJA3",0.289207143174067,-1.01406502062732,0.061,0.103,1
"ZNF333",0.289317895639628,-1.17720085640699,0.085,0.128,1
"PSMD4",0.289516118228736,-0.45936034099884,0.261,0.333,1
"BCLAF1",0.289664317844344,-0.42910251990616,0.457,0.564,1
"PPP4R2",0.289724637519562,-0.447364726298888,0.262,0.333,1
"YIPF1",0.289854153711314,-0.542313130354151,0.1,0.154,1
"SDHA",0.289873065215982,0.685327368944449,0.133,0.077,1
"P2RX4",0.289901333197558,-0.690480966668872,0.25,0.308,1
"CCDC22",0.289990862478613,-1.64132313618532,0.063,0.103,1
"CTNNBIP1",0.290012586236517,0.761840262805236,0.161,0.103,1
"PRKCSH",0.290456697981034,0.372407579676792,0.199,0.128,1
"ZFX",0.290649889922576,0.305683776200799,0.31,0.231,1
"SYNJ2BP",0.290677904981332,0.342822912613847,0.105,0.051,1
"PKP4",0.2908817664032,-0.609535179166866,0.146,0.205,1
"PHACTR1",0.290954502783491,-0.560833218324949,0.651,0.667,1
"NF1",0.290969383966713,-0.252158636273824,0.725,0.769,1
"PLPP5",0.291342195415242,0.688467076475016,0.102,0.051,1
"WHRN",0.29170325266217,0.770754987612984,0.103,0.051,1
"VPS37A",0.291770452471059,0.316392873603639,0.166,0.103,1
"ARL4A",0.291917321500748,-0.446216540770007,0.185,0.256,1
"SECISBP2L",0.291951212677613,0.141768621620069,0.209,0.128,1
"EPM2A",0.292114050554862,0.193474272614774,0.107,0.051,1
"ZNF433-AS1",0.292141295783842,0.554275259146427,0.28,0.205,1
"EGLN3",0.292375609562509,1.59519039339578,0.13,0.077,1
"TRADD",0.292509072300893,-0.89649542424614,0.104,0.154,1
"DENND11",0.292560494677165,-0.542313130354151,0.188,0.256,1
"NTPCR",0.29276513896877,0.728673398870036,0.132,0.077,1
"GCLC",0.292807364460618,1.06408075089852,0.159,0.103,1
"AP5M1",0.292939908263911,0.354729679298021,0.105,0.051,1
"SLC16A10",0.293156980205191,-0.303255678015447,0.577,0.667,1
"GTPBP6",0.293393062732435,-0.602434122791722,0.1,0.154,1
"POLE3",0.293674587675915,0.669525512821556,0.132,0.077,1
"DTX3L",0.293964154370306,0.341683792901379,0.17,0.103,1
"CARM1",0.293972100325288,-0.829951576306037,0.082,0.128,1
"CTSZ",0.294002104549504,-0.132034461281769,0.821,0.667,1
"TNFSF8",0.294140974663035,0.546614443630783,0.252,0.179,1
"IFT20",0.294299944205194,0.665707173475161,0.161,0.103,1
"SIRT7",0.294397507979669,-0.861090088114941,0.082,0.128,1
"RPGR",0.294509070059337,0.820256949030557,0.131,0.077,1
"GTF2H3",0.294601231085195,0.713341745114045,0.101,0.051,1
"AP3S2",0.294839362893585,0.643288670584125,0.269,0.205,1
"FKBP8",0.294866897569806,-0.930343194729813,0.261,0.333,1
"LARP7",0.294873049509756,0.542155095107822,0.272,0.205,1
"SNHG25",0.295006952948147,-0.365435368270072,0.284,0.359,1
"INO80",0.295015718329998,-0.413798389831471,0.284,0.205,1
"NCOA1",0.295071068227202,-0.119824356515109,0.628,0.615,1
"ZC3H18",0.295137442004055,-0.610830043912778,0.146,0.205,1
"VKORC1",0.295149166824632,-0.773983365278609,0.267,0.333,1
"ATP2B4",0.295495991455294,-0.595144086861244,0.222,0.282,1
"DIMT1",0.295618450491825,0.69264275244621,0.101,0.051,1
"PARP1",0.295850325154742,0.498328854143195,0.25,0.179,1
"SEC13",0.296010413790629,0.700958020658213,0.213,0.154,1
"TOMM40",0.296580405166268,0.713341745114045,0.101,0.051,1
"FADS1",0.296599416482337,-0.669182940646308,0.102,0.154,1
"APC",0.29669527395932,0.254252606013286,0.318,0.231,1
"TBL1X",0.296968589967871,-0.498350787565193,0.291,0.359,1
"ACAD9",0.297013685554845,-0.850635730477775,0.082,0.128,1
"GTF2H2",0.297095487468901,0.721538898080665,0.101,0.051,1
"BEST1",0.297128287893646,0.87198811218971,0.158,0.103,1
"CD46",0.297136970032669,0.552922405763138,0.36,0.308,1
"ATXN7L3B",0.297277074556342,0.722560275143424,0.131,0.077,1
"CBR4",0.297324888652463,0.28730175177773,0.234,0.154,1
"ERCC6",0.297505866843707,0.737794788838584,0.131,0.077,1
"PHF5A",0.297654134237554,0.615566529427568,0.101,0.051,1
"VGLL4",0.297700339785971,-0.196377413106245,0.259,0.179,1
"SUGP1",0.297813823968565,-1.17720085640699,0.084,0.128,1
"USP45",0.297896400069279,-0.791672599290868,0.102,0.154,1
"VIRMA",0.298457179159602,0.49402871670957,0.165,0.103,1
"SMC1A",0.298470400063189,0.456213980246974,0.25,0.179,1
"EXOC6",0.298567257519903,0.450742475776052,0.334,0.256,1
"RAB10",0.298894735071843,0.201548602658219,0.77,0.692,1
"DARS2",0.299205848931967,0.997795134582745,0.129,0.077,1
"DHRS4L2",0.299248058133516,-0.967198415589342,0.126,0.179,1
"CD1D",0.299286548480592,-1.09093378401159,0.063,0.103,1
"TOR1AIP2",0.299292085361498,0.491634201569187,0.222,0.154,1
"UBLCP1",0.299386795725477,-0.678590393902006,0.149,0.205,1
"MBTD1",0.299440238726038,0.37747445926881,0.217,0.154,1
"VPS35L",0.299492541743299,0.375657626198577,0.255,0.179,1
"VPS53",0.299537766205072,0.604016754675705,0.316,0.256,1
"FASTKD1",0.299566264001089,0.792511958547653,0.159,0.103,1
"HELB",0.299713862702913,0.876400027068091,0.1,0.051,1
"MR1",0.299747446430971,-0.640197349908222,0.17,0.231,1
"NUMB",0.299934356513679,-0.50255218102366,0.794,0.821,1
"NUP50-DT",0.299989188710429,0.42040585356639,0.103,0.051,1
"UBQLN1",0.30007698887703,0.339754000499601,0.282,0.205,1
"DENND4A",0.300194454684205,-0.217598414712448,0.561,0.667,1
"CLN6",0.300298470072396,0.713341745114045,0.1,0.051,1
"BAZ2B",0.300397765167046,0.16363159227214,0.794,0.718,1
"MRPS27",0.300416269494084,0.766601636898961,0.159,0.103,1
"TCEANC2",0.30046498014922,-0.785464111857396,0.061,0.103,1
"WDR75",0.300717442603332,0.559967919935581,0.134,0.077,1
"AFDN",0.300730046853471,0.624336739055301,0.133,0.077,1
"TP53BP2",0.300806264577712,-0.9212959146313,0.21,0.256,1
"DIPK2A",0.300923128021115,-0.179743050969443,0.354,0.256,1
"SZT2",0.301047978091888,-0.612702458245549,0.123,0.179,1
"ERMARD",0.301165896601747,-1.0554849480073,0.063,0.103,1
"THOC2",0.301324073000567,-0.319242463957545,0.373,0.462,1
"ATXN7L1",0.301355309098653,0.583480609531454,0.319,0.256,1
"PIEZO1",0.301403660570404,0.679027380588711,0.131,0.077,1
"CENPX",0.301461079930981,-1.01197264166608,0.132,0.179,1
"MICOS13",0.301546489736395,0.47960164607429,0.249,0.179,1
"FGD4",0.301684753981823,-0.428913499920185,0.777,0.821,1
"RAB11FIP1",0.301917422210166,-0.605105781038355,0.352,0.41,1
"SERINC1",0.30204080388804,0.49062479446774,0.398,0.333,1
"SFPQ",0.302418730072704,0.201584274648451,0.648,0.564,1
"STARD3NL",0.302564980369619,0.723172754473739,0.159,0.103,1
"PLEK",0.302715052501372,-0.447686060696922,0.727,0.615,1
"JAZF1",0.302804070685408,0.249819780185942,0.717,0.692,1
"RAD9A",0.302988121365181,0.358676863814684,0.103,0.051,1
"CHTOP",0.302991781307811,0.680920267421668,0.16,0.103,1
"PIM3",0.303045424531637,-1.4059571832583,0.108,0.154,1
"SMIM20",0.303128339719804,0.695974613143957,0.159,0.103,1
"U2SURP",0.303673245231438,0.160979417204204,0.386,0.282,1
"MFSD14B",0.303713704278291,0.40369198000512,0.223,0.154,1
"RBM14",0.303786249489812,-0.815554693186351,0.129,0.179,1
